 #redshift day     u       g       r       i       z       J       H       K
  0.01    1.06   -8.73  -10.65  -12.64  -14.04  -14.84  -14.14  -12.43  -11.55
  0.01    1.19   -8.28  -10.47  -12.57  -13.99  -14.84  -14.15  -12.12  -10.92
  0.01    1.33   -8.13  -10.27  -12.44  -13.92  -14.82  -14.18  -11.99  -10.42
  0.01    1.50   -7.58  -10.03  -12.32  -13.83  -14.78  -14.23  -12.18  -10.44
  0.01    1.68   -7.04   -9.78  -12.17  -13.72  -14.74  -14.24  -12.42  -10.68
  0.01    1.88   -6.24   -9.49  -11.97  -13.57  -14.67  -14.27  -12.71  -11.09
  0.01    2.11   -5.58   -9.07  -11.74  -13.40  -14.57  -14.28  -13.01  -11.60
  0.01    2.37   -4.68   -8.50  -11.47  -13.21  -14.43  -14.30  -13.29  -12.03
  0.01    2.66   -3.95   -8.04  -11.16  -12.99  -14.25  -14.34  -13.48  -12.48
  0.01    2.99   -2.99   -7.40  -10.78  -12.76  -14.08  -14.37  -13.57  -12.86
  0.01    3.35   -2.02   -6.88  -10.38  -12.47  -13.89  -14.34  -13.60  -13.10
  0.01    3.76   -1.68   -6.24   -9.85  -12.12  -13.70  -14.23  -13.56  -13.32
  0.01    4.22    4.69   -5.10   -9.27  -11.68  -13.48  -14.07  -13.48  -13.57
  0.01    4.73   -0.85   -3.79   -8.50  -11.15  -13.18  -13.86  -13.36  -13.82
  0.01    5.31    +Inf   -3.03   -7.66  -10.56  -12.77  -13.63  -13.32  -14.04
  0.01    5.96    +Inf   -2.13   -6.73   -9.93  -12.25  -13.32  -13.28  -14.14
  0.01    6.68    +Inf   -2.30   -6.01   -9.32  -11.63  -12.93  -13.19  -14.13
  0.01    7.50    +Inf   -2.20   -5.35   -8.73  -10.98  -12.44  -13.01  -14.09
  0.01    8.41    +Inf   -1.45   -4.93   -8.06  -10.28  -11.90  -12.78  -14.02
  0.01    9.44    +Inf    3.89   -5.04   -7.27   -9.54  -11.37  -12.50  -13.96
  0.01   10.59    +Inf   -2.83   -5.02   -6.81   -8.76  -10.86  -12.20  -13.82
  0.01   11.89    +Inf   -2.13   -5.08   -6.29   -7.94  -10.44  -11.90  -13.68
  0.01   13.34    +Inf   -1.85   -5.25   -6.18   -7.54  -10.17  -11.63  -13.57
  0.01   14.96    +Inf   -2.74   -5.22   -6.25   -7.22   -9.98  -11.39  -13.38
  0.01   16.79    +Inf   -2.05   -5.21   -6.11   -7.18   -9.80  -11.20  -13.22
  0.01   18.84    +Inf   -2.07   -5.25   -6.13   -7.14   -9.60  -10.97  -13.08
  0.01   21.13    +Inf   -2.19   -5.35   -6.24   -6.95   -9.49  -10.76  -12.99
  0.01   23.71    +Inf   -1.58   -5.34   -6.05   -6.92   -9.37  -10.57  -12.85
  0.01   26.61    +Inf   -1.50   -5.13   -6.00   -6.81   -9.14  -10.31  -12.68
  0.01   29.85    +Inf   -2.23   -5.33   -6.05   -6.71   -9.01  -10.14  -12.57


